time centers	number conc comb	mass conc comb	mass conc BBHG	number conc BBLG	mass conc BBLG		"this is for 20150529 sp244 using calib ID 10,11 (quad fits) with AD corr added, file x001-x012"																						
5/29/2015 00:00:30	1.74943	0.00174664	0.00174664	1.74943	0.00134778																								
5/29/2015 00:01:30	2.25048	0.00239774	0.00239774	2.25048	0.00188817																								
5/29/2015 00:02:30	1.57789	0.00212946	0.00212946	1.57789	0.00181657																								
5/29/2015 00:03:30	1.58867	0.00148141	0.00148141	1.58867	0.00111495																								
5/29/2015 00:04:30	1.57764	0.00873726	0.00249161	1.57764	0.00837896																								
5/29/2015 00:05:30	1.83972	0.0029419	0.00279066	1.83972	0.00253303																								
5/29/2015 00:06:30	1.33292	0.00157291	0.00157291	1.33292	0.00131039																								
5/29/2015 00:07:30	1.91703	0.00257083	0.00257083	1.91703	0.00218846																								
5/29/2015 00:08:30	1.58291	0.00235507	0.00195844	1.58291	0.00193776																								
5/29/2015 00:09:30	1.58356	0.00128295	0.00128295	1.58356	0.000903285																								
5/29/2015 00:10:30	1.49978	0.00192019	0.00192019	1.49978	0.00161602																								
5/29/2015 00:11:30	1.08002	0.00060596	0.00060596	1.08002																									
5/29/2015 00:12:30	1.6669	0.00125797	0.00125797	1.6669	0.000831424																								
5/29/2015 00:13:30	1.83912	0.00203018	0.00203018	1.83912	0.00162765																								
5/29/2015 00:14:30	1.49978	0.00125208	0.00125208	1.49978	0.000878701																								
5/29/2015 00:15:30	1.49988	0.00148199	0.00148199	1.49988																									
5/29/2015 00:16:30	1.58331	0.00162903	0.00162903	1.58331	0.00127137																								
5/29/2015 00:17:30	1.0832	0.00119239	0.00119239	1.0832	0.000943642																								
5/29/2015 00:18:30	1.25002	0.00116084	0.00116084	1.16668	0.000867224																								
5/29/2015 00:19:30	1.66107	0.00401722	0.00401722	1.66107	0.00383055																								
5/29/2015 00:20:30	1.49994	0.00242539	0.00242539	1.49994	0.00216621																								
5/29/2015 00:21:30	2.42487	0.00526613	0.00398719	2.42487	0.00470128																								
5/29/2015 00:22:30	1.6666	0.00101374	0.00101374	1.6666	5.68E-04																								
5/29/2015 00:23:30	1.1627	0.000878127	0.000878127	1.1627	0.000584746																								
5/29/2015 00:24:30	2.24974	0.00346688	0.0029831	2.24974	2.94E-03																								
5/29/2015 00:25:30	1.83916	0.00253434	0.00253434	1.83916																									
5/29/2015 00:26:30	0.833256	0.00101069	0.00101069	0.833256	0.000845585																								
5/29/2015 00:27:30	2.08356	0.00278033	0.00278033	2.08356	0.00238675																								
5/29/2015 00:28:30	1.33297	0.00206156	0.00206156	1.33297	0.00182103																								
5/29/2015 00:29:30	1.9997	0.00324662	0.00324662	1.9997	0.00288282																								
5/29/2015 00:30:30	1.58343	0.00806452	0.00498376	1.58343	0.00778696																								
5/29/2015 00:31:30	1.91014	0.001511	0.001511	1.91014	0.00103126																								
5/29/2015 00:32:30	1.92324	0.00209163	0.00209163	1.92324	0.00162672																								
5/29/2015 00:33:30	1.99964	0.00268982	0.00268982	1.99964	0.00229534																								
5/29/2015 00:34:30	1.41207	0.00120491	0.00120491	1.41207	0.000860083																								
5/29/2015 00:35:30	0.836061	0.00322291	0.00169044	0.836061	0.00302989																								
5/29/2015 00:36:30	1.25037	0.000999568	0.000999568	1.25037																									
5/29/2015 00:37:30	1.83253	0.00128692	0.00128692	1.74924	0.00081668																								
5/29/2015 00:38:30	1.91652	0.00593247	0.00421815	1.91652																									
5/29/2015 00:39:30	1.83299	0.00313517	0.00313517	1.83299	2.83E-03																								
5/29/2015 00:40:30	1.41666	0.00283878	0.00215473	1.41666	0.00249947																								
5/29/2015 00:41:30	1.66597	0.00281899	0.00281899	1.66597	0.00254829																								
5/29/2015 00:42:30	1.24604	0.0015185	0.0015185	1.24604	1.27E-03																								
5/29/2015 00:43:30	1.17066	0.00164669	0.00164669	1.17066	0.00145168																								
5/29/2015 00:44:30	1.74981	0.00279668	0.00279668	1.74981	2.49E-03																								
5/29/2015 00:45:30	1.24151	0.00199301	0.00199301	1.24151	0.00179344																								
5/29/2015 00:46:30	1.51051	0.00148591	0.00148591	1.51051																									
5/29/2015 00:47:30	2.00001	0.00700869	0.00303377	2.00001	0.00656855																								
5/29/2015 00:48:30	1.32835	0.00131252	0.00131252	1.32835	0.0010158																								
5/29/2015 00:49:30	1.67229	0.00326475	0.00253901	1.67229	0.00288235																								
5/29/2015 00:50:30	1.49994	0.000970666	0.000970666	1.49994																									
5/29/2015 00:51:30	1.41203	0.00248387	0.00248387	1.41203	0.00226123																								
5/29/2015 00:52:30	1.83931	0.00206836	0.00206836	1.83931																									
5/29/2015 00:53:30	1.58382	0.00106834	0.00106834	1.58382	0.000653686																								
5/29/2015 00:54:30	1.49962	0.00227394	0.00227394	1.49962	0.00198461																								
5/29/2015 00:55:30	1.4952	0.00487716	0.00232356	1.4952																									
5/29/2015 00:56:30	1.50463	0.0016508	0.0016508	1.50463																									
5/29/2015 00:57:30	1.91726	0.00557338	0.00557338	2.00062	0.00545565																								
5/29/2015 00:58:30	1.83271	0.00162932	0.00162932	1.83271	0.00119982																								
5/29/2015 00:59:30	1.83357	0.0034725	0.0034725	1.75023	0.00322496																								
5/29/2015 01:00:30	2.66639	0.00485101	0.00485101	2.58306	0.00444261																								
5/29/2015 01:01:30	0.916678	0.00138754	0.00138754	0.916678																									
5/29/2015 01:02:30	0.916568	0.000975124	0.000975124	0.916568	0.000776453																								
5/29/2015 01:03:30	1.24611	0.00207307	0.00207307	1.24611	0.00188378																								
5/29/2015 01:04:30	1.67245	0.00167327	0.00167327	1.67245	0.00130146																								
5/29/2015 01:05:30	1.91614	0.00211135	0.00211135	1.91614	1.70E-03																								
5/29/2015 01:06:30	1.75018	0.00225521	0.00225521	1.75018																									
5/29/2015 01:07:30	1.41643	0.00300565	0.00290153	1.41643	0.00275455																								
5/29/2015 01:08:30	1.83351	0.00144704	0.00144704	1.75017	0.000999819																								
5/29/2015 01:09:30	1.49985	0.00347041	0.00260425	1.49985	0.00314464																								
5/29/2015 01:10:30	0.999794	0.00121885	0.00121885	0.999794	0.00102522																								
5/29/2015 01:11:30	1.82711	0.00266317	0.00266317	1.82711	2.34E-03																								
5/29/2015 01:12:30	1.17074	0.00250301	0.00219555	1.17074	0.00226196																								
5/29/2015 01:13:30	1.4999	0.006782	0.00389383	1.4999	0.0064909																								
5/29/2015 01:14:30	1.25021	0.00203406	0.00203406	1.25021																									
5/29/2015 01:15:30	1.74961	0.00157949	0.00157949	1.74961																									
5/29/2015 01:16:30	1.25007	0.00151116	0.00151116	1.16673	0.00125062																								
5/29/2015 01:17:30	0.916766	0.00153719	0.00153719	0.916766	0.00138844																								
5/29/2015 01:18:30	1.33312	0.00180894	0.00180894	1.33312	0.00154566																								
5/29/2015 01:19:30	1.49979	0.00179279	0.00179279	1.49979	0.00150825																								
5/29/2015 01:20:30	0.49994	0.000338903	0.000338903	0.49994	2.06E-04																								
5/29/2015 01:21:30	1.08348	0.00158174	0.00158174	1.08348	0.00139284																								
5/29/2015 01:22:30	1.5836	0.00443873	0.00383275	1.5836	0.00420978																								
5/29/2015 01:23:30	1.66626	0.00198573	0.00198573	1.66626	0.0016799																								
5/29/2015 01:24:30	1.83325	0.00822931	0.00518191	1.83325																									
5/29/2015 01:25:30	1.83355	0.00392169	0.00392169	1.83355	0.00369142																								
5/29/2015 01:26:30	1.74965	0.0017181	0.0017181	1.74965																									
5/29/2015 01:27:30	1.66718	0.00475821	0.00408109	1.58382																									
5/29/2015 01:28:30	1.32879	0.00209034	0.00209034	1.32879	0.0018556																								
5/29/2015 01:29:30	2.34046	0.00285846	0.00285846	2.34046	0.00238225																								
5/29/2015 01:30:30	1.41689	0.00151214	0.00151214	1.41689																									
5/29/2015 01:31:30	1.83266	0.00179404	0.00179404	1.83266																									
5/29/2015 01:32:30	1.75024	0.00534565	0.00415817	1.75024	0.00511324																								
5/29/2015 01:33:30	1.33325	0.00486024	0.00254032	1.33325	0.00458455																								
5/29/2015 01:34:30	1.49992	0.00267378	0.00267378	1.49992																									
5/29/2015 01:35:30	1.333	0.00152441	0.00152441	1.333	0.00125036																								
5/29/2015 01:36:30	1.41688	0.00480379	0.0033894	1.41688	0.004604																								
5/29/2015 01:37:30	2.1666	0.00259466	0.00259466	2.1666	0.00214127																								
5/29/2015 01:38:30	1.49975	0.00372079	0.00372079	1.49975	0.00359409																								
5/29/2015 01:39:30	0.9167	0.00146951	0.00146951	0.9167	0.00130968																								
5/29/2015 01:40:30	1.91637	0.00321533	0.00321533	1.91637	0.0029079																								
5/29/2015 01:41:30	1.74989	0.00257021	0.00257021	1.74989	0.00225805																								
5/29/2015 01:42:30	1.91689	0.00924411	0.00501665	1.91689	0.00902756																								
5/29/2015 01:43:30	1.16624	0.00218127	0.00218127	1.16624	2.03E-03																								
5/29/2015 01:44:30	1.3336	0.00389428	0.00230294	1.25025	3.60E-03																								
5/29/2015 01:45:30	1.41672	0.00244953	0.00244953	1.41672	0.00224176																								
5/29/2015 01:46:30	2.50026	0.00342718	0.00342718	2.50026	0.00296527																								
5/29/2015 01:47:30	1.83278	0.013469	0.0033054	1.74947	1.31E-02																								
5/29/2015 01:48:30	3.16691	0.00334863	0.00334863	3.08357	2.69E-03																								
5/29/2015 01:49:30	1.75015	0.00218513	0.00218513	1.75015	0.00185034																								
5/29/2015 01:50:30	6.00001	0.00667402	0.00667402	6.00001	0.00539124																								
5/29/2015 01:51:30	8.74834	0.00847231	0.00847231	8.74834	6.40E-03																								
5/29/2015 01:52:30	9.49921	0.00800326	0.00800326	9.49921																									
5/29/2015 01:53:30	53.3355	0.0427497	0.0420343	53.4189																									
5/29/2015 01:54:30	110.165	0.111867	0.0839194	110.165																									
5/29/2015 01:55:30	119.828	0.107277	0.0970164	119.661																									
5/29/2015 01:56:30	137.578	0.153243	0.118802	136.995																									
5/29/2015 01:57:30	93.0043	0.0840039	0.0783674	93.0876																									
5/29/2015 01:58:30	47.2388	0.0405562	0.0386379	47.0716	0.0287446																								
5/29/2015 01:59:30	103.488	0.0865903	0.0822095	103.322																									
5/29/2015 02:00:30	54.7332	0.0436422	0.0436422	54.6499																									
5/29/2015 02:01:30	17.8377	0.0226543	0.0172139	17.671	0.0183352																								
5/29/2015 02:02:30	3.58336	0.00419478	0.00419478	3.58336																									
5/29/2015 02:03:30	4.49984	0.00468792	0.00468792	4.49984	0.0036805																								
5/29/2015 02:04:30	30.9919	0.0228274	0.0228274	30.9086																									
5/29/2015 02:05:30	92.0994	0.0841815	0.0783197	91.9327																									
5/29/2015 02:06:30	105.568	0.087346	0.0853911	105.401																									
5/29/2015 02:07:30	34.4184	0.0279076	0.0275676	34.3351																									
5/29/2015 02:08:30	10.6652	0.0107453	0.0101856	10.5818																									
5/29/2015 02:09:30	12.3355	0.0135187	0.0135187	12.3355	0.0108405																								
5/29/2015 02:10:30	9.50045	0.00928843	0.00867449	9.41712	0.00690334																								
5/29/2015 02:11:30	4.24924	0.00602076	0.00543449	4.24924	0.00510589																								
5/29/2015 02:12:30	17.5043	0.0154906	0.0146798	17.5043																									
5/29/2015 02:13:30	36.0737	0.0272913	0.0272913	35.9904																									
5/29/2015 02:14:30	39.3288	0.0285071	0.0285071	39.2455																									
5/29/2015 02:15:30	41.5044	0.0295328	0.0295328	41.3377																									
5/29/2015 02:16:30	45.8278	0.0375484	0.0363134	45.6611																									
5/29/2015 02:17:30	16.3336	0.0134931	0.0134931	16.2503	0.00945605																								
5/29/2015 02:18:30	2.25056	0.0073981	0.0060878	2.25056																									
5/29/2015 02:19:30	2.75057	0.00334671	0.00334671	2.75057																									
5/29/2015 02:20:30	1.99978	0.00282611	0.00282611	1.99978	0.00244981																								
5/29/2015 02:21:30	1.41648	0.00151609	0.00151609	1.41648	0.0011864																								
5/29/2015 02:22:30	1.83296	0.00638932	0.00581963	1.83296	0.00619048																								
5/29/2015 02:23:30	1.75068	0.00497416	0.00349184	1.83404	0.00457761																								
5/29/2015 02:24:30	1.99896	0.00190448	0.00190448	1.99896	0.00145066																								
5/29/2015 02:25:30	3.24946	0.00369061	0.00369061	3.24946	0.0029916																								
5/29/2015 02:26:30	36.8389	0.0310494	0.0302433	36.6722	0.0217641																								
5/29/2015 02:27:30	103.733	0.0776955	0.0776642	103.316																									
5/29/2015 02:28:30	86.5815	0.0664742	0.0633351	86.4982																									
5/29/2015 02:29:30	93.7534	0.0713223	0.0688739	93.5867																									
5/29/2015 02:30:30	31.5803	0.0234858	0.0234858	31.5803																									
5/29/2015 02:31:30	9.58248	0.009567	0.009567	9.49915																									
5/29/2015 02:32:30	8.08324	0.00685163	0.00676745	8.08324	0.00480304																								
5/29/2015 02:33:30	2.41661	0.00432519	0.0038052	2.41661	0.00380775																								
5/29/2015 02:34:30	2.41655	0.00221724	0.00221724	2.41655	0.00164715																								
5/29/2015 02:35:30	2.33312	0.00282008	0.00282008	2.33312																									
5/29/2015 02:36:30	2.41693	0.00483512	0.00460348	2.41693	0.00438648																								
5/29/2015 02:37:30	6.99916	0.0070339	0.0070339	6.99916																									
5/29/2015 02:38:30	44.1664	0.0329394	0.0329394	44.1664																									
5/29/2015 02:39:30	50.9272	0.0464639	0.0422653	50.9272																									
5/29/2015 02:40:30	22.9154	0.0199354	0.0199354	22.9154																									
5/29/2015 02:41:30	2.58267	0.0126598	0.0045812	2.58267	1.21E-02																								
5/29/2015 02:42:30	1.49491	0.00179036	0.00179036	1.49491	0.00147715																								
5/29/2015 02:43:30	1.6723	0.00142732	0.00142732	1.6723	0.00102973																								
5/29/2015 02:44:30	1.66648	0.00144105	0.00144105	1.66648	0.00104891																								
5/29/2015 02:45:30	1.41661	0.00135498	0.00135498	1.41661	0.00102581																								
5/29/2015 02:46:30	1.16654	0.00267591	0.00240798	1.16654	0.00244469																								
5/29/2015 02:47:30	1.5832	0.00152141	0.00152141	1.5832	0.0011411																								
5/29/2015 02:48:30	1.83374	0.00389086	0.00308177	1.83374	0.00350044																								
5/29/2015 02:49:30	1.91651	0.00479129	0.00290129	1.91651	0.00437709																								
5/29/2015 02:50:30	2.16655	0.00346959	0.00346959	2.16655	0.00309703																								
5/29/2015 02:51:30	2.08323	0.00325901	0.00325901	2.08323	0.0028952																								
5/29/2015 02:52:30	2.08344	0.00270162	0.00270162	2.08344	0.00227504																								
5/29/2015 02:53:30	1.32887	0.00135157	0.00135157	1.32887	0.00104303																								
5/29/2015 02:54:30	1.83914	0.00188948	0.00188948	1.83914																									
5/29/2015 02:55:30	2.16648	0.00241994	0.00241994	2.16648	0.0019537																								
5/29/2015 02:56:30	1.49493	0.00233755	0.00233755	1.49493																									
5/29/2015 02:57:30	5.60368	0.0075468	0.00651661	5.52004	0.00626921																								
5/29/2015 02:58:30	16.3288	0.013018	0.013018	16.3288																									
5/29/2015 02:59:30	46.008	0.0392265	0.0384665	46.0914																									
5/29/2015 03:00:30	9.33258	0.00886562	0.00841176	9.33258																									
5/29/2015 03:01:30	1.33322	0.0086059	0.0032529	1.33322	0.00833093																								
5/29/2015 03:02:30	2.58363	0.00318586	0.00318586	2.58363																									
5/29/2015 03:03:30	2.33281	0.00378548	0.00378548	2.33281																									
5/29/2015 03:04:30	1.4952	0.00143695	0.00143695	1.4952	0.00109285																								
5/29/2015 03:05:30	1.50458	0.0036795	0.00324958	1.50458																									
5/29/2015 03:06:30	1.83321	0.00504688	0.00378145	1.83321	0.00474072																								
5/29/2015 03:07:30	1.6666	0.00286794	0.0027567	1.6666	0.00252021																								
5/29/2015 03:08:30	1.83321	0.00248645	0.00248645	1.83321	0.00210637																								
5/29/2015 03:09:30	2.00043	0.00241189	0.00241189	2.00043	0.00200609																								
