time centers	number conc comb	mass conc comb	number conc BBHG	mass conc BBHG	number conc BBLG	mass conc BBLG	"this is for 20120601 sp244 using calib ID 8,9 (linear fits) with AD corr added, file x001-x013"																						
6-1-2012 20:28:30	0.466593	0.000462127	0.466593	0.000462127	0.466593	0.000480158																							
6-1-2012 20:29:30	0.401385	0.000840523	0.401385	0.000840523	0.401385	0.000847119																							
6-1-2012 20:30:30	0.664419	0.00113304	0.664419	0.00113304	0.664419	0.00114702																							
6-1-2012 20:31:30	0.735878	0.0011875	0.735878	0.0011875	0.735878	0.00120878																							
6-1-2012 20:32:30	0.531465	0.000703955	0.531465	0.000703955	0.531465	0.000715																							
6-1-2012 20:33:30	0.735913	0.00215714	0.735913	0.00215714	0.735913	0.00217374																							
6-1-2012 20:34:30	0.599926	0.0015183	0.599926	0.0015183	0.599926	0.00153732																							
6-1-2012 20:35:30	0.664334	0.00165483	0.664334	0.00165483	0.664334	0.00166819																							
6-1-2012 20:36:30	0.598119	0.000902821	0.598119	0.000902821	0.598119	0.000898857																							
6-1-2012 20:37:30	0.53683	0.00149306	0.53683	0.00149306	0.53683	0.0015171																							
6-1-2012 20:38:30	0.863804	0.000729537	0.863804	0.000729537	0.863804	0.000758141																							
6-1-2012 20:39:30	0.936257	0.00156104	0.936257	0.00156104	0.936257	0.00159741																							
6-1-2012 20:40:30	0.664685	0.00208663	0.664685	0.00193126	0.664685	0.00211581																							
6-1-2012 20:41:30	0.534728	0.00153778	0.534728	0.00153778	0.534728	0.00154649																							
6-1-2012 20:42:30	0.733487	0.000938526	0.733487	0.000938526	0.733487	0.000964743																							
6-1-2012 20:43:30	0.733492	0.00241089	0.733492	0.00241089	0.733492	0.00238603																							
6-1-2012 20:44:30	0.93343	0.000840041	0.93343	0.000840041	0.93343	0.000863618																							
6-1-2012 20:45:30	0.399919	0.00134915	0.399919	0.00134915	0.399919	0.00135683																							
6-1-2012 20:46:30	0.599983	0.00138007	0.599983	0.00138007	0.599983	0.00138648																							
6-1-2012 20:47:30	0.664376	0.000804325	0.664376	0.000804325	0.664376	0.000826286																							
6-1-2012 20:48:30	0.800131	0.00168791	0.800131	0.00168791	0.800131	0.00170321																							
6-1-2012 20:49:30	0.669082	0.000379109	0.669082	0.000379109	0.669082	0.000402223																							
6-1-2012 20:50:30	0.59981	0.00080246	0.59981	0.00080246	0.59981	0.000810504																							
6-1-2012 20:51:30	0.929918	0.000720771	0.929918	0.000720771	0.929918	0.000750054																							
6-1-2012 20:52:30	0.735961	0.00119349	0.735961	0.00119349	0.735961	0.00121325																							
6-1-2012 20:53:30	0.463545	0.000449589	0.463545	0.000449589	0.463545	0.000463645																							
6-1-2012 20:54:30	0.670864	0.000873187	0.670864	0.000873187	0.670864	0.000906369																							
6-1-2012 20:55:30	0.733593	0.00236364	0.733593	0.00236364	0.733593	0.00240518																							
6-1-2012 20:56:30	0.926983	0.000653584	0.926983	0.000653584	0.926983	0.0006868																							
6-1-2012 20:57:30	0.335542	0.000764214	0.335542	0.000764214	0.335542	0.000761304																							
6-1-2012 20:58:30	0.666804	0.00140089	0.666804	0.00140089	0.666804	0.0014217																							
6-1-2012 20:59:30	0.866749	0.00244502	0.866749	0.00244502	0.866749	0.00248925																							
6-1-2012 21:00:30	0.531452	0.00136644	0.531452	0.00136644	0.531452	0.0013656																							
6-1-2012 21:01:30	1.13709	0.00479094	1.13709	0.00213733	1.0702	0.00481508																							
6-1-2012 21:02:30	0.53174	0.000458757	0.53174	0.000458757	0.53174	0.000478305																							
6-1-2012 21:03:30	0.740892	0.000459563	0.740892	0.000459563	0.740892	0.000483499																							
6-1-2012 21:04:30	0.597561	0.000745303	0.597561	0.000745303	0.597561	0.000755956																							
6-1-2012 21:05:30	0.401501	0.00635762	0.401501	0.00233796	0.401501	0.00638151																							
6-1-2012 21:06:30	0.533279	0.00120438	0.533279	0.00120438	0.533279	0.00120631																							
6-1-2012 21:07:30	1.05611	0.00149187	1.05611	0.00149187	1.05611	0.00152129																							
6-1-2012 21:08:30	1.07726	0.000898779	1.07726	0.000898779	1.07726	0.000930008																							
6-1-2012 21:09:30	1.13352	0.00131308	1.13352	0.00131308	1.13352	0.00134634																							
6-1-2012 21:10:30	0.800097	0.00220455	0.800097	0.00220455	0.800097	0.00220482																							
6-1-2012 21:11:30	0.927025	0.00155923	0.927025	0.00155923	0.927025	0.00157809																							
6-1-2012 21:12:30	0.469948	0.000185432	0.469948	0.000185432	0.469948	0.00020097																							
6-1-2012 21:13:30	0.996436	0.00227802	0.996436	0.00190285	0.996436	0.00230678																							
6-1-2012 21:14:30	0.936262	0.00135392	0.936262	0.00135392	0.936262	0.00137978																							
6-1-2012 21:15:30	0.866637	0.0021593	0.866637	0.0021593	0.866637	0.00219233																							
6-1-2012 21:16:30	0.598183	0.00236492	0.598183	0.00164475	0.598183	0.00238506																							
6-1-2012 21:17:30	0.666837	0.000305589	0.666837	0.000305589	0.666837	0.000325575																							
6-1-2012 21:18:30	0.733083	0.000899255	0.733083	0.000899255	0.733083	0.000915605																							
6-1-2012 21:19:30	0.802975	0.00116925	0.802975	0.00116925	0.802975	0.00117925																							
6-1-2012 21:20:30	0.86629	0.00107326	0.86629	0.00107326	0.86629	0.00109477																							
6-1-2012 21:21:30	0.332191	0.000749939	0.332191	0.000749939	0.332191	0.000754442																							
6-1-2012 21:22:30	0.869687	0.000929138	0.869687	0.000929138	0.869687	0.000959685																							
6-1-2012 21:23:30	0.600001	0.000883592	0.600001	0.000883592	0.600001	0.000903567																							
6-1-2012 21:24:30	0.860448	0.00207614	0.860448	0.00207614	0.860448	0.00209172																							
6-1-2012 21:25:30	1.14097	0.00126971	1.14097	0.00126971	1.14097	0.00129725																							
6-1-2012 21:26:30	0.666906	0.00128522	0.666906	0.00128522	0.666906	0.00132049																							
6-1-2012 21:27:30	0.996329	0.00203611	0.996329	0.00203611	0.996329	0.00205373																							
6-1-2012 21:28:30	0.936915	0.00139446	0.936915	0.00139446	0.936915	0.00141038																							
6-1-2012 21:29:30	0.465059	0.00229604	0.465059	0.00189643	0.465059	0.00231036																							
6-1-2012 21:30:30	1.00005	0.00158623	1.00005	0.00158623	1.00005	0.00161943																							
6-1-2012 21:31:30	1.13692	0.00178207	1.13692	0.00178207	1.13692	0.00181123																							
6-1-2012 21:32:30	1.06328	0.00145369	1.06328	0.00145369	1.06328	0.0014808																							
6-1-2012 21:33:30	0.936403	0.000702709	0.936403	0.000702709	0.936403	0.00073048																							
6-1-2012 21:34:30	0.598215	0.000724078	0.598215	0.000724078	0.598215	0.000733262																							
6-1-2012 21:35:30	0.802458	0.00089762	0.802458	0.00089762	0.735586	0.000913454																							
6-1-2012 21:36:30	0.598091	0.00124135	0.598091	0.00124135	0.598091	0.00126934																							
6-1-2012 21:37:30	0.733099	0.000659032	0.733099	0.000659032	0.733099	0.000677723																							
6-1-2012 21:38:30	0.800013	0.00162923	0.800013	0.00162923	0.800013	0.0016475																							
6-1-2012 21:39:30	0.802882	0.00188183	0.802882	0.00188183	0.802882	0.00190659																							
6-1-2012 21:40:30	0.666737	0.00542494	0.666737	0.0018524	0.600063	0.00543739																							
6-1-2012 21:41:30	0.531586	0.00059882	0.531586	0.00059882	0.465138	0.000604133																							
6-1-2012 21:42:30	0.802537	0.00196111	0.802537	0.00196111	0.802537	0.00197552																							
6-1-2012 21:43:30	0.333411	0.000302363	0.333411	0.000302363	0.333411	0.000307604																							
6-1-2012 21:44:30	0.600051	0.00113123	0.600051	0.00113123	0.600051	0.00113661																							
6-1-2012 21:45:30	0.531477	0.00128998	0.531477	0.00128998	0.531477	0.00130717																							
6-1-2012 21:46:30	1.0001	0.00138744	1.0001	0.00138744	1.0001	0.00141234																							
6-1-2012 21:47:30	0.735658	0.00056733	0.735658	0.00056733	0.735658	0.000606205																							
6-1-2012 21:48:30	0.466751	0.000846156	0.466751	0.000846156	0.466751	0.00087359																							
6-1-2012 21:49:30	0.596157	0.00174477	0.596157	0.00174477	0.596157	0.00176619																							
6-1-2012 21:50:30	0.737726	0.00149626	0.737726	0.00149626	0.737726	0.0015015																							
6-1-2012 21:51:30	0.797504	0.000394359	0.797504	0.000394359	0.797504	0.000414318																							
6-1-2012 21:52:30	0.466716	0.000894302	0.466716	0.000894302	0.466716	0.000899644																							
6-1-2012 21:53:30	1.20008	0.00181748	1.20008	0.00181748	1.20008	0.00185793																							
6-1-2012 21:54:30	1.0002	0.0028855	1.0002	0.00271421	1.0002	0.00289284																							
6-1-2012 21:55:30	0.599881	0.00357852	0.599881	0.00152609	0.599881	0.00359435																							
6-1-2012 21:56:30	1.13727	0.001556	1.13727	0.001556	1.13727	0.00158726																							
6-1-2012 21:57:30	0.333233	0.000678264	0.333233	0.000678264	0.333233	0.000682956																							
6-1-2012 21:58:30	0.996598	0.00152817	0.996598	0.00152817	0.996598	0.00155992																							
6-1-2012 21:59:30	0.802882	0.00131917	0.802882	0.00131917	0.802882	0.0013402																							
6-1-2012 22:00:30	0.866977	0.000817921	0.866977	0.000817921	0.866977	0.000844306																							
6-1-2012 22:01:30	0.529711	0.000569806	0.529711	0.000569806	0.529711	0.000577106																							
6-1-2012 22:02:30	0.73541	0.00126748	0.73541	0.00126748	0.73541	0.00129004																							
6-1-2012 22:03:30	1.27159	0.00162896	1.27159	0.00162896	1.20466	0.00168121																							
6-1-2012 22:04:30	0.666626	0.000722659	0.666626	0.000722659	0.666626	0.000735103																							
6-1-2012 22:05:30	0.533096	0.000711106	0.533096	0.000711106	0.533096	0.000719433																							
6-1-2012 22:06:30	0.465187	0.000897746	0.465187	0.000897746	0.465187	0.000926476																							
6-1-2012 22:07:30	0.869763	0.011067	0.869763	0.00250303	0.869763	0.0110732																							
6-1-2012 22:08:30	0.930101	0.00105639	0.930101	0.00105639	0.930101	0.00108105																							
6-1-2012 22:09:30	1.19997	0.00307499	1.19997	0.00306946	1.19997	0.00308638																							
6-1-2012 22:10:30	0.466718	0.000487335	0.466718	0.000487335	0.466718	0.000497296																							
6-1-2012 22:11:30	0.599767	0.000988706	0.599767	0.000988706	0.599767	0.000984578																							
6-1-2012 22:12:30	0.468277	0.000889729	0.468277	0.000889729	0.468277	0.000899078																							
6-1-2012 22:13:30	0.531626	0.00106283	0.531626	0.00106283	0.531626	0.00110382																							
6-1-2012 22:14:30	0.86895	0.00206418	0.86895	0.00206418	0.86895	0.00207305																							
6-1-2012 22:15:30	0.926767	0.00127717	0.926767	0.00127717	0.926767	0.00130538																							
6-1-2012 22:16:30	0.535461	0.00110857	0.535461	0.00110857	0.535461	0.00110594																							
6-1-2012 22:17:30	0.666802	0.00127007	0.666802	0.00127007	0.666802	0.00129262																							
6-1-2012 22:18:30	0.799852	0.00113841	0.799852	0.00113841	0.799852	0.0011618																							
6-1-2012 22:19:30	0.936603	0.00121426	0.936603	0.00121426	0.936603	0.00124052																							
6-1-2012 22:20:30	0.533318	0.000709233	0.533318	0.000709233	0.533318	0.000723315																							
6-1-2012 22:21:30	0.599781	0.00126034	0.599781	0.00126034	0.599781	0.00127071																							
6-1-2012 22:22:30	1.06697	0.00216086	1.06697	0.00216086	1.06697	0.00220534																							
6-1-2012 22:23:30	0.662033	0.000553551	0.662033	0.000553551	0.662033	0.000562364																							
6-1-2012 22:24:30	0.671153	0.000907129	0.671153	0.000907129	0.671153	0.000919505																							
6-1-2012 22:25:30	0.794836	0.000717025	0.794836	0.000717025	0.794836	0.000740996																							
6-1-2012 22:26:30	0.20138	7.13E-05	0.20138	7.13E-05	0.20138	7.92E-05																							
6-1-2012 22:27:30	0.595856	0.000753522	0.595856	0.000753522	0.595856	0.000765042																							
6-1-2012 22:28:30	0.468064	0.000361326	0.468064	0.000361326	0.468064	0.000375919																							
6-1-2012 22:29:30	1.0001	0.00176619	1.0001	0.00176619	1.0001	0.00177232																							
6-1-2012 22:30:30	0.401345	0.000283183	0.401345	0.000283183	0.401345	0.00030526																							
6-1-2012 22:31:30	0.40003	0.000973122	0.40003	0.000973122	0.40003	0.00099086																							
6-1-2012 22:32:30	0.398708	0.00100022	0.398708	0.00100022	0.398708	0.00100358																							
6-1-2012 22:33:30	0.466508	0.000530758	0.466508	0.000530758	0.466508	0.000546298																							
6-1-2012 22:34:30	0.334462	0.000525202	0.334462	0.000525202	0.334462	0.0005297																							
6-1-2012 22:35:30	0.80001	0.00107607	0.80001	0.00107607	0.80001	0.00110001																							
6-1-2012 22:36:30	0.797266	0.00102867	0.797266	0.00102867	0.797266	0.00105742																							
6-1-2012 22:37:30	0.468278	0.000500363	0.468278	0.000500363	0.401382	0.000509639																							
6-1-2012 22:38:30	0.46652	0.00188259	0.46652	0.00139597	0.46652	0.00189127																							
6-1-2012 22:39:30	0.933663	0.00102464	0.933663	0.00102464	0.933663	0.00104613																							
6-1-2012 22:40:30	0.333497	0.000514757	0.333497	0.000514757	0.333497	0.000516297																							
6-1-2012 22:41:30	0.66642	0.00109116	0.66642	0.00109116	0.66642	0.00111152																							
6-1-2012 22:42:30	0.664444	0.00173956	0.664444	0.00173956	0.664444	0.00172764																							
6-1-2012 22:43:30	0.602034	0.000756463	0.602034	0.000756463	0.602034	0.000776783																							
6-1-2012 22:44:30	0.866483	0.000850589	0.866483	0.000850589	0.866483	0.000879614																							
6-1-2012 22:45:30	0.666817	0.00092139	0.666817	0.00092139	0.666817	0.00093012																							
6-1-2012 22:46:30	0.730765	0.00195651	0.730765	0.00195651	0.730765	0.00196828																							
6-1-2012 22:47:30	0.599904	0.000585737	0.599904	0.000585737	0.599904	0.000595424																							
6-1-2012 22:48:30	0.668726	0.00115528	0.668726	0.00115528	0.601853	0.00116779																							
6-1-2012 22:49:30	0.666904	0.00105345	0.666904	0.00105345	0.666904	0.00108244																							
6-1-2012 22:50:30	0.400063	0.000552541	0.400063	0.000552541	0.400063	0.000568575																							
6-1-2012 22:51:30	0.600168	0.000975296	0.600168	0.000975296	0.600168	0.00102219																							
6-1-2012 22:52:30	0.799645	0.000481323	0.799645	0.000481323	0.799645	0.000507006																							
6-1-2012 22:53:30	0.333495	0.000154641	0.333495	0.000154641	0.333495	0.000164536																							
6-1-2012 22:54:30	1.1993	0.00233005	1.1993	0.00233005	1.1993	0.00235771																							
6-1-2012 22:55:30	0.466697	0.00137566	0.466697	0.00127889	0.400026	0.00138172																							
6-1-2012 22:56:30	0.664457	0.000643798	0.664457	0.000643798	0.664457	0.00066737																							
6-1-2012 22:57:30	0.933455	0.00125457	0.933455	0.00125457	0.933455	0.00129245																							
6-1-2012 22:58:30	0.535135	0.00062723	0.535135	0.00062723	0.535135	0.000642137																							
6-1-2012 22:59:30	0.533405	0.00456312	0.533405	0.00235672	0.533405	0.00456788																							
6-1-2012 23:00:30	0.799676	0.00109256	0.799676	0.00109256	0.799676	0.00111132																							
6-1-2012 23:01:30	1.40033	0.00157054	1.40033	0.00157054	1.40033	0.00161622																							
6-1-2012 23:02:30	0.863832	0.00237369	0.863832	0.00208765	0.797383	0.00238974																							
6-1-2012 23:03:30	0.869769	0.00247516	0.869769	0.00247516	0.869769	0.00256138																							
6-1-2012 23:04:30	0.600008	0.00107798	0.600008	0.00107798	0.53334	0.0010829																							
6-1-2012 23:05:30	1.06655	0.000791673	1.06655	0.000791673	1.06655	0.000829681																							
6-1-2012 23:06:30	0.73318	0.00446016	0.73318	0.00353507	0.73318	0.00447633																							
6-1-2012 23:07:30	0.866571	0.0016754	0.866571	0.0016754	0.866571	0.00171224																							
6-1-2012 23:08:30	0.731108	0.00104347	0.731108	0.00104347	0.731108	0.00106764																							
6-1-2012 23:09:30	0.735699	0.000544128	0.735699	0.000544128	0.668818	0.000555139																							
6-1-2012 23:10:30	0.800063	0.00180451	0.800063	0.00180451	0.800063	0.00189208																							
6-1-2012 23:11:30	0.733498	0.00241194	0.733498	0.00241194	0.733498	0.00243879																							
6-1-2012 23:12:30	0.599984	0.000879403	0.599984	0.000879403	0.599984	0.000893201																							
6-1-2012 23:13:30	0.8002	0.00104647	0.8002	0.00104647	0.8002	0.00106852																							
6-1-2012 23:14:30	0.79715	0.000740671	0.79715	0.000740671	0.79715	0.000772465																							
6-1-2012 23:15:30	0.533307	0.00133377	0.533307	0.00133377	0.533307	0.00134592																							
6-1-2012 23:16:30	0.799964	0.000997707	0.799964	0.000997707	0.799964	0.00102306																							
6-1-2012 23:17:30	0.808114	0.00107574	0.808114	0.00107574	0.808114	0.00109631																							
6-1-2012 23:18:30	0.730993	0.00169934	0.730993	0.00169934	0.730993	0.00173042																							
6-1-2012 23:19:30	0.53326	0.00144777	0.53326	0.00144777	0.53326	0.0014477																							
6-1-2012 23:20:30	0.735561	0.00121187	0.735561	0.00121187	0.735561	0.00122638																							
6-1-2012 23:21:30	0.398883	0.000473901	0.398883	0.000473901	0.398883	0.00048911																							
6-1-2012 23:22:30	1.00314	0.000715252	1.00314	0.000715252	1.00314	0.000747535																							
6-1-2012 23:23:30	0.466806	0.00068653	0.466806	0.00068653	0.466806	0.000698389																							
6-1-2012 23:24:30	0.664323	0.00188936	0.664323	0.00159658	0.664323	0.00190688																							
6-1-2012 23:25:30	0.735649	0.00145478	0.735649	0.00142415	0.735649	0.00146871																							
6-1-2012 23:26:30	0.600097	0.000856938	0.600097	0.000856938	0.600097	0.000875952																							
6-1-2012 23:27:30	0.531636	0.00385942	0.531636	0.00144249	0.531636	0.00388626																							
6-1-2012 23:28:30	0.602197	0.00141149	0.602197	0.00141149	0.602197	0.00143448																							
6-1-2012 23:29:30	0.466404	0.000260659	0.466404	0.000260659	0.466404	0.000272829																							
6-1-2012 23:30:30	0.996643	0.00106855	0.996643	0.00106855	0.930201	0.00108177																							
6-1-2012 23:31:30	0.733365	0.000877748	0.733365	0.000877748	0.666696	0.000887739																							
6-1-2012 23:32:30	0.800222	0.00161673	0.800222	0.00161673	0.800222	0.00163638																							
6-1-2012 23:33:30	0.866384	0.00113912	0.866384	0.00113912	0.866384	0.00115893																							
6-1-2012 23:34:30	0.803003	0.000679017	0.803003	0.000679017	0.803003	0.000704935																							
6-1-2012 23:35:30	0.533296	0.0011118	0.533296	0.0011118	0.533296	0.00111591																							
6-1-2012 23:36:30	0.733128	0.00179928	0.733128	0.00174451	0.733128	0.00181674																							
6-1-2012 23:37:30	0.598134	0.000875906	0.598134	0.000875906	0.598134	0.000887088																							
6-1-2012 23:38:30	0.533355	0.000886061	0.533355	0.000886061	0.533355	0.000898326																							
6-1-2012 23:39:30	0.929946	0.00530826	0.929946	0.00343797	0.929946	0.00532269																							
6-1-2012 23:40:30	0.402877	0.00100068	0.402877	0.00100068	0.402877	0.00102209																							
6-1-2012 23:41:30	0.531509	0.000777812	0.531509	0.000777812	0.531509	0.000802506																							
6-1-2012 23:42:30	0.866678	0.00152785	0.866678	0.00152785	0.866678	0.00158051																							
6-1-2012 23:43:30	0.735782	0.00117134	0.735782	0.00117134	0.735782	0.00118884																							
6-1-2012 23:44:30	1.19615	0.00265161	1.19615	0.00265161	1.19615	0.00265943																							
6-1-2012 23:45:30	0.933161	0.00211649	0.933161	0.00211649	0.933161	0.00214381																							
6-1-2012 23:46:30	1.25799	0.00126353	1.25799	0.00126353	1.25799	0.00129722																							
6-1-2012 23:47:30	0.869654	0.00114318	0.869654	0.00114318	0.869654	0.00114082																							
6-1-2012 23:48:30	0.536801	0.000779924	0.536801	0.000779924	0.536801	0.000808457																							
6-1-2012 23:49:30	0.533518	0.000650078	0.533518	0.000650078	0.533518	0.000656172																							
6-1-2012 23:50:30	1.00033	0.00436532	1.00033	0.00262157	1.00033	0.0043852																							
6-1-2012 23:51:30	0.666576	0.00139455	0.666576	0.00139455	0.666576	0.00139244																							
6-1-2012 23:52:30	0.866647	0.00105194	0.866647	0.00105194	0.866647	0.00107907																							
6-1-2012 23:53:30	0.59607	0.00121455	0.59607	0.00121455	0.59607	0.00121245																							
6-1-2012 23:54:30	0.536795	0.000653294	0.536795	0.000653294	0.536795	0.000664617																							
6-1-2012 23:55:30	0.600281	0.000974416	0.600281	0.000974416	0.600281	0.000979487																							
6-1-2012 23:56:30	0.799631	0.00145811	0.799631	0.00145811	0.799631	0.00149359																							
6-1-2012 23:57:30	0.799935	0.0011886	0.799935	0.0011886	0.799935	0.00120741																							
6-1-2012 23:58:30	0.797497	0.0010053	0.797497	0.0010053	0.797497	0.00103224																							
6-1-2012 23:59:30	0.948733	0.00114226	0.948733	0.00114226	0.948733	0.00117199																							
